专业名称,课程号
智能动力与新能源班,100031213
机械工程,100031218
机械工程,100031218
机械工程,100031218
机械工程,100031218
机械工程,100031218
应用化学-机械工程,100031218
智能制造与智能车辆,100031218
智能制造工程,100031218
工程力学,100031251
工程科学实验班,100031251
航空航天类,100031253
航空航天类,100031253
航空航天工程,100031253
材料成型及控制工程,100031254
电子封装技术,100031254
材料科学与工程,100031254
材料科学与工程,100031254
材料成型及控制工程,100031254
能源与动力工程,100031311
能源与动力工程,100031311
网络空间安全类,100031315
网络空间安全类,100031315
电子科学与技术,100031315
电子科学与技术,100031315
电子信息实验班,100031315
电子信息实验班,100031315
电子信息实验班,100031315
光电信息科学与工程,100031315
机械工程,100031317
应用化学-机械工程,100031317
机械工程,100031317
机械工程,100031317
能源与动力工程-工商管理,100031319
车辆工程,100032203
车辆工程,100032203
车辆工程,100032203
车辆工程,100032203
未来精工技术,100032203
车辆工程,100032307
车辆工程,100032307
车辆工程,100032315
车辆工程,100032315
车辆工程,100032421
车辆工程,100032421
车辆工程,100032421
车辆工程,100032421
车辆工程,100032422
车辆工程,100032422
车辆工程,100032422
车辆工程,100032422
车辆工程,100032423
车辆工程,100032423
车辆工程,100032423
车辆工程,100032451
车辆工程,100033302
车辆工程,100033302
车辆工程,100033302
车辆工程,100033302
车辆工程,100033302
装甲车辆工程,100033307
装甲车辆工程,100033307
装甲车辆工程,100033308
装甲车辆工程,100033308
装甲车辆工程,100033313
装甲车辆工程,100033314
装甲车辆工程,100033315
装甲车辆工程,100033316
装甲车辆工程,100033317
装甲车辆工程,100033317
智能制造与智能车辆,100033413
机械工程,100033415
机械工程,100033415
航空航天工程,100033415
车辆工程,100033416
未来精工技术,100033416
装甲车辆工程,100033417
装甲车辆工程,100033428
装甲车辆工程,100033429
装甲车辆工程,100033432
智能无人系统技术,100033438
智能动力与新能源班,100034202
能源与动力工程,100034202
能源与动力工程,100034202
能源与动力工程,100034202
能源与动力工程,100034305
智能动力与新能源班,100034414
智能制造与智能车辆,100034414
能源与动力工程,100034416
智能动力与新能源班,100034417
能源与动力工程,100034417
能源与动力工程,100034417
能源与动力工程,100034420
能源与动力工程,100034421
智能动力与新能源班,100034422
智能动力与新能源班,100034423
未来精工技术,100034423
能源与动力工程,100034423
能源与动力工程,100034423
能源与动力工程,100034424
能源与动力工程,100034424
能源与动力工程,100034425
能源与动力工程,100034425
能源与动力工程,100034426
能源与动力工程,100034427
能源与动力工程,100034428
能源与动力工程,100034429
能源与动力工程,100034429
能源与动力工程,100034430
能源与动力工程-工商管理,100034430
能源与动力工程,100034431
机械电子工程,100034454
机械电子工程,100034454
能源与动力工程,100034457
能源与动力工程-工商管理,100034458
能源与动力工程-工商管理,100034459
能源与动力工程-工商管理,100034460
机械工程,100035303
机械工程,100035303
机械工程,100035303
应用化学-机械工程,100035303
机械工程,100035304
机械工程,100035304
机械工程,100035304
机械工程,100035312
机械工程,100035312
机械工程,100035312
机械工程,100035313
机械工程,100035313
机械工程,100035314
机械工程,100035314
机械工程,100035314
机械工程,100035314
机械工程,100035314
全球治理班,100035437
经济管理试验班,100035437
信息管理与信息系统,100035437
经济管理实验班,100035437
工业工程,100036308
工业工程,100036308
工业工程,100036310
工业工程,100036310
工业工程,100036311
工业工程,100036311
工业工程,100036313
工业工程,100036313
智能制造工程,100036317
智能制造与智能车辆,100036323
智能制造工程,100036323
智能制造工程,100036324
智能制造与智能车辆,100036333
智能制造与智能车辆,100036334
未来精工技术,100036334
智能制造与智能车辆,100036353
未来精工技术,100036353
工业工程,100036354
智能制造工程,100036354
工业工程,100036354
工业工程,100036355
智能制造工程,100036355
工业工程,100036355
工业工程,100036356
智能制造工程,100036356
工业工程,100036356
智能制造与智能车辆,100036361
智能制造工程,100036361
智能制造工程,100036362
智能动力与新能源班,100036363
智能制造与智能车辆,100036364
智能制造与智能车辆,100036368
工业工程,100036370
工业工程,100036370
工业工程,100036371
工业工程,100036371
工业工程,100036411
工业工程,100036411
工业工程,100036415
工业工程,100036415
电子科学与技术,101031102
自动化,101031102
电子科学与技术,101031102
自动化,101031102
机械工程,101037302
机械电子工程,101037302
机械工程,101037302
航空航天工程,101037302
机械电子工程,101037302
机械工程,101037304
机械电子工程,101037304
机械工程,101037304
航空航天工程,101037304
机械电子工程,101037304
机械工程,101037305
机械电子工程,101037305
机械工程,101037305
航空航天工程,101037305
机械电子工程,101037305
机械工程,101037306
机械工程,101037306
航空航天工程,101037306
机械工程,101037312
机械工程,101037312
机械电子工程,101037313
机械电子工程,101037313
机械工程,101037315
机械工程,101037315
机械工程,101037316
机械工程,101037316
机械工程,101037317
机械工程,101037317
机械工程,101037318
机械工程,101037318
机械工程,101037319
机械工程,101037319
车辆工程,101037336
装甲车辆工程,101037336
机械工程,101037336
智能制造与智能车辆,105035301
智能制造工程,105035301
装甲车辆工程,106033302
装甲车辆工程,106033303
光电信息科学与工程,100040006
光电信息科学与工程,100040006
智能感知工程,100040006
光电信息科学与工程,100040006
光电信息科学与工程,100040006
智能感知工程,100040006
测控技术与仪器,100040006
光电信息科学与工程,100040006
光电信息科学与工程,100040006
测控技术与仪器,100040006
光电信息科学与工程,100040006
测控技术与仪器,100040006
测控技术与仪器,100040011
测控技术与仪器,100040011
测控技术与仪器,100040011
光电信息科学与工程,100040011
光电信息科学与工程,100040011
智能制造工程,100040011
光电信息科学与工程,100040011
光电信息科学与工程,100040011
光电信息科学与工程,100040011
光电信息科学与工程,100040011
智能感知工程,100040011
光电信息科学与工程,100040011
智能感知工程,100040011
光电信息科学与工程,100040016
光电信息科学与工程,100040016
光电信息科学与工程,100040016
光电信息科学与工程,100040016
光电信息科学与工程,100040016
光电信息科学与工程,100040016
测控技术与仪器,100040019
光电信息科学与工程,100040019
光电信息科学与工程,100040019
光电信息科学与工程,100040019
光电信息科学与工程,100040019
智能感知工程,100040019
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041001
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041010
光电信息科学与工程,100041011
光电信息科学与工程,100041011
光电信息科学与工程,100041011
光电信息科学与工程,100041014
光电信息科学与工程,100041014
测控技术与仪器,100041015
光电信息科学与工程,100041015
光电信息科学与工程,100041015
光电信息科学与工程,100041015
光电信息科学与工程,100041015
光电信息科学与工程,100041015
测控技术与仪器,100041015
测控技术与仪器,100041016
光电信息科学与工程,100041016
光电信息科学与工程,100041016
光电信息科学与工程,100041016
测控技术与仪器,100041016
光电信息科学与工程,100041016
光电信息科学与工程,100041016
光电信息科学与工程,100041017
光电信息科学与工程,100041017
光电信息科学与工程,100041018
光电信息科学与工程,100041025
测控技术与仪器,100041027
光电信息科学与工程,100041027
光电信息科学与工程,100041027
光电信息科学与工程,100041027
智能感知工程,100041027
光电信息科学与工程,100041027
光电信息科学与工程,100041027
光电信息科学与工程,100041027
测控技术与仪器,100041027
测控技术与仪器,100041034
光电信息科学与工程,100041034
光电信息科学与工程,100041034
光电信息科学与工程,100041034
光电信息科学与工程,100041034
光电信息科学与工程,100041034
测控技术与仪器,100041034
测控技术与仪器,100041035
光电信息科学与工程,100041035
光电信息科学与工程,100041035
光电信息科学与工程,100041035
光电信息科学与工程,100041035
光电信息科学与工程,100041035
测控技术与仪器,100041035
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
光电信息科学与工程,100041036
测控技术与仪器,100041057
测控技术与仪器,100041057
测控技术与仪器,100041057
光电信息科学与工程,100041057
测控技术与仪器,100041058
测控技术与仪器,100041058
测控技术与仪器,100041059
光电信息科学与工程,100041059
光电信息科学与工程,100041059
光电信息科学与工程,100041059
光电信息科学与工程,100041059
光电信息科学与工程,100041059
测控技术与仪器,100041059
测控技术与仪器,100041065
光电信息科学与工程,100041065
光电信息科学与工程,100041065
光电信息科学与工程,100041065
光电信息科学与工程,100041065
光电信息科学与工程,100041065
测控技术与仪器,100041065
测控技术与仪器,100041066
光电信息科学与工程,100041066
光电信息科学与工程,100041066
光电信息科学与工程,100041066
光电信息科学与工程,100041066
光电信息科学与工程,100041066
测控技术与仪器,100041066
光电信息科学与工程,100041067
光电信息科学与工程,100041067
光电信息科学与工程,100041067
光电信息科学与工程,100041067
光电信息科学与工程,100041067
光电信息科学与工程,100041069
光电信息科学与工程,100041069
光电信息科学与工程,100041069
光电信息科学与工程,100041069
光电信息科学与工程,100041069
光电信息科学与工程,100041069
光电信息科学与工程,100041071
光电信息科学与工程,100041071
测控技术与仪器,100041071
光电信息科学与工程,100041071
光电信息科学与工程,100041071
光电信息科学与工程,100041071
智能感知工程,100041071
光电信息科学与工程,100041071
测控技术与仪器,100041071
测控技术与仪器,100041074
光电信息科学与工程,100041074
光电信息科学与工程,100041074
光电信息科学与工程,100041074
光电信息科学与工程,100041074
光电信息科学与工程,100041074
测控技术与仪器,100041074
光电信息科学与工程,100041074
测控技术与仪器,100041074
光电信息科学与工程,100041074
光电信息科学与工程,100041079
测控技术与仪器,100041082
光电信息科学与工程,100041082
光电信息科学与工程,100041082
光电信息科学与工程,100041082
光电信息科学与工程,100041082
光电信息科学与工程,100041082
测控技术与仪器,100041082
测控技术与仪器,100041083
测控技术与仪器,100041083
智能感知工程,100041100
智能感知工程,100041100
智能感知工程,100041101
航空宇航与智能飞行器技术,100041101
智能感知工程,100041101
智能感知工程,100041108
智能感知工程,100041109
智能感知工程,100041111
智能感知工程,100041115
智能感知工程,100041125
智能感知工程,100041131
光电信息科学与工程,102040005
光电信息科学与工程,102040005
光电信息科学与工程,102040005
智能感知工程,102040005
光电信息科学与工程,102040005
智能感知工程,102040005
光电信息科学与工程,102040005
光电信息科学与工程,102040005
测控技术与仪器,102040005
光电信息科学与工程,102040005
光电信息科学与工程,102040005
测控技术与仪器,102040005
测控技术与仪器,102040005
测控技术与仪器,103041067
光电信息科学与工程,103041067
测控技术与仪器,103041067
测控技术与仪器,103041067
光电信息科学与工程,103041067
测控技术与仪器,103041067
智能感知工程,103041080
光电信息科学与工程,106041052
光电信息科学与工程,106041052
光电信息科学与工程,106041052
光电信息科学与工程,106041052
光电信息科学与工程,106041055
光电信息科学与工程,106041055
光电信息科学与工程,106041055
光电信息科学与工程,106041055
电子信息实验班,100050319
电子信息实验班,100050319
电子信息实验班,100050319
电子信息实验班,100050320
未来精工技术,100050320
电子信息工程,100050320
电子信息工程,100050320
电子信息实验班,100050320
未来精工技术,100052378
电子信息工程,100052378
电子信息实验班,100052378
未来精工技术,100052378
电子信息工程,100052378
电子信息实验班,100052378
未来精工技术,100052378
电子信息工程,100052378
电子信息实验班,100052378
未来精工技术,100052378
电子信息工程,100052378
电子信息实验班,100052378
电子科学与技术,100055411
电子信息工程,100055411
电子信息实验班,100055411
电子科学与技术,100055411
电子信息工程,100055411
电子信息实验班,100055411
电子信息工程,100055418
电子信息实验班,100055418
电子科学与技术,100055434
电子信息工程,100055434
电子信息实验班,100055434
电子科学与技术,100055437
电子信息工程,100055437
电子信息实验班,100055437
电子科学与技术,100055437
电子信息工程,100055437
电子信息实验班,100055437
电子科学与技术,100055437
电子信息工程,100055437
电子信息实验班,100055437
电子信息工程,100055446
电子信息实验班,100055446
电子信息工程,100055446
电子信息实验班,100055446
电子信息工程,100055456
电子信息实验班,100055456
电子信息工程,100055457
电子信息实验班,100055457
电子信息工程,100055460
电子信息实验班,100055460
电子信息工程,100055460
电子信息实验班,100055460
电子信息工程,100055460
电子信息实验班,100055460
电子信息工程,100055461
电子信息实验班,100055461
电子信息工程,100055463
电子信息实验班,100055463
电子信息工程,100055466
电子信息实验班,100055466
电子信息工程,100055467
电子信息实验班,100055467
电子信息工程,100055470
电子信息实验班,100055470
电子科学与技术,100055474
电子信息工程,100055474
电子信息实验班,100055474
电子科学与技术,100055474
电子信息工程,100055474
电子信息实验班,100055474
未来精工技术,100057373
电子信息工程,100057373
电子信息实验班,100057373
电子信息工程,100057405
电子信息实验班,100057405
电子信息工程,100057405
电子信息实验班,100057405
电子科学与技术,100057407
电子信息工程,100057407
电子信息实验班,100057407
电子科学与技术,100057407
电子信息工程,100057407
电子信息实验班,100057407
电子科学与技术,100057408
电子信息工程,100057408
电子信息实验班,100057408
电子科学与技术,100057408
电子信息工程,100057408
电子信息实验班,100057408
电子科学与技术,100057409
电子信息工程,100057409
电子信息实验班,100057409
电子科学与技术,100057409
电子信息工程,100057409
电子信息实验班,100057409
电子信息工程,100057413
电子信息实验班,100057413
电子信息工程,100057413
电子信息实验班,100057413
电子信息工程,100058371
电子信息实验班,100058371
网络空间安全类,100058411
网络空间安全类,100058411
电子信息工程,100058411
电子信息实验班,100058411
网络空间安全类,100058412
网络空间安全类,100058412
电子信息工程,100058412
电子信息实验班,100058412
电子信息实验班,103051318
电子信息实验班,103051318
电子信息实验班,103051318
电子信息实验班,103051318
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
未来精工技术,103052210
未来精工技术,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息实验班,103052210
电子信息工程,103052318
电子信息实验班,103052318
电子信息工程,103052318
电子信息实验班,103052318
电子信息工程,103052318
电子信息实验班,103052318
电子信息工程,103052318
电子信息实验班,103052318
电子信息工程,103052318
电子信息实验班,103052318
电子信息工程,103052318
电子信息实验班,103052318
电子信息实验班,103052319
电子信息实验班,103052319
电子信息实验班,103052319
电子信息实验班,103052319
电子信息实验班,103052319
电子信息实验班,103053212
电子信息工程,103053212
电子信息实验班,103053212
电子信息实验班,103053212
光电信息科学与工程,103053212
电子信息工程,103053212
电子信息工程,103053212
电子信息实验班,103053213
电子信息实验班,103053213
电子信息实验班,103053213
电子信息实验班,103053213
电子信息实验班,103053213
电子信息实验班,103053213
电子信息实验班,103053314
电子信息实验班,103053314
电子信息实验班,103053314
电子信息工程,103053315
电子信息实验班,103053315
电子信息工程,103053315
电子信息实验班,103053315
电子信息工程,105050401
电子信息工程,105050401
电子信息工程,105050401
电子信息工程,105050401
未来精工技术,105051001
未来精工技术,105051001
自动化,105052001
机器人工程,105052001
自动化,105052001
机器人工程,105052001
电子信息工程,105052001
电子信息工程,105052001
自动化,105052001
自动化,105052001
电子信息工程,105052001
电子信息工程,105052001
电子信息工程,105052001
电子信息工程,105052001
电子信息工程,105052001
电子信息工程,105052001
电子信息工程,105052003
电子信息工程,105052003
未来精工技术,105052003
电子信息工程,105052003
未来精工技术,105052003
电子信息工程,105052003
电子信息工程,105057001
电子信息工程,105057001
电子信息工程,105057001
未来精工技术,105057002
未来精工技术,105057002
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
电子信息工程,105057003
李泽湘双创特色班,100061102
自动化,100062102
自动化,100062102
自动化,100062102
未来精工技术,100062102
机器人工程,100062102
航空宇航与智能飞行器技术,100062102
自动化,100062102
电气工程及其自动化,100062102
自动化,100062102
电气工程及其自动化,100062104
电气工程及其自动化,100062104
测控技术与仪器,100062108
测控技术与仪器,100062108
智能感知工程,100062108
智能感知工程,100062108
测控技术与仪器,100062108
光电信息科学与工程,100062108
光电信息科学与工程,100062108
光电信息科学与工程,100062108
光电信息科学与工程,100062108
光电信息科学与工程,100062108
光电信息科学与工程,100062108
自动化,100062110
自动化,100062110
电气工程及其自动化,100062110
自动化,100062110
机器人工程,100062110
自动化,100062110
自动化,100062158
自动化,100062158
机器人工程,100062158
电气工程及其自动化,100062158
机器人工程,100062158
自动化,100062170
自动化,100062170
电气工程及其自动化,100062170
机器人工程,100062170
自动化,100062203
自动化,100062203
自动化,100062203
自动化,100062203
自动化,100062203
机器人工程,100062203
电气工程及其自动化,100062203
自动化,100062203
未来精工技术,100062203
航空宇航与智能飞行器技术,100062203
测控技术与仪器,100062205
测控技术与仪器,100062205
智能感知工程,100062205
测控技术与仪器,100062205
光电信息科学与工程,100062205
光电信息科学与工程,100062205
光电信息科学与工程,100062205
智能感知工程,100062205
光电信息科学与工程,100062205
光电信息科学与工程,100062205
光电信息科学与工程,100062205
机器人工程,100062209
机电类,100063117
智能装备技术特色班,100063117
机电类,100063117
智能无人系统技术,100063117
智能机电系统,100063117
智能装备技术,100063117
材料类,100063117
材料科学与工程,100063117
物质科学与新材料班,100063117
材料类,100063117
电气工程及其自动化,100063120
自动化,100063122
自动化,100063122
自动化,100063122
自动化,100063122
自动化,100063122
自动化,100063122
机器人工程,100063122
自动化,100063122
电气工程及其自动化,100063125
自动化,100063126
自动化,100063126
自动化,100063126
自动化,100063128
自动化,100063128
自动化,100063129
自动化,100063129
自动化,100063130
自动化,100063131
自动化,100063131
自动化,100063131
自动化,100063131
未来精工技术,100063131
电气工程及其自动化,100063132
自动化,100063133
电气工程及其自动化,100063133
自动化,100063133
自动化,100063133
自动化,100063134
自动化,100063134
自动化,100063134
未来精工技术,100063134
自动化,100063135
自动化,100063135
自动化,100063135
未来精工技术,100063135
自动化,100063136
自动化,100063136
自动化,100063136
自动化,100063137
自动化,100063137
自动化,100063137
自动化,100063146
自动化,100063146
自动化,100063146
自动化,100063146
未来精工技术,100063146
自动化,100063146
机器人工程,100063146
自动化,100063146
自动化,100063147
自动化,100063147
自动化,100063147
机器人工程,100063147
自动化,100063147
电气工程及其自动化,100063147
自动化,100063147
自动化,100063148
自动化,100063148
电气工程及其自动化,100063148
自动化,100063148
电气工程及其自动化,100063151
电气工程及其自动化,100063159
电气工程及其自动化,100063160
电气工程及其自动化,100063161
自动化,100063164
自动化,100063164
自动化,100063164
机器人工程,100063164
电气工程及其自动化,100063171
自动化,100063172
自动化,100063172
机器人工程,100063172
自动化,100063172
自动化,100063174
未来精工技术,100063174
机器人工程,100063178
机器人工程,100063179
机器人工程,100063180
机电类,100063213
智能无人系统技术,100063213
智能机电系统,100063213
智能装备技术特色班,100063213
智能装备技术,100063213
材料类,100063213
材料科学与工程,100063213
物质科学与新材料班,100063213
材料类,100063213
电气工程及其自动化,100063214
电气工程及其自动化,100063214
自动化,100063215
自动化,100063215
自动化,100063215
自动化,100063217
电气工程及其自动化,100063217
自动化,100063217
自动化,100063217
自动化,100063217
电气工程及其自动化,100063218
自动化,100063231
自动化,100063234
自动化,100063234
自动化,100063235
自动化,100063235
电气工程及其自动化,100063236
电气工程及其自动化,100063239
电气工程及其自动化,100063240
自动化,100063247
电气工程及其自动化,100063247
自动化,100063248
自动化,100063248
机器人工程,100063248
自动化,100063250
自动化,100063250
自动化,100063250
机器人工程,100063255
自动化,100064166
未来精工技术,100064166
机械电子工程,101062102
自动化,101062102
自动化,101062102
机械电子工程,101062102
自动化,101062120
机械电子工程,101062219
自动化,101062219
自动化,101062219
机械电子工程,101062219
自动化,101063108
自动化,101063112
自动化,101063113
自动化,101063114
机械电子工程,101063116
自动化,101063116
机械电子工程,101063116
电气工程及其自动化,101063118
自动化,101063224
电气工程及其自动化,102063114
自动化,102063114
自动化,102063114
自动化,102063114
机器人工程,102063114
自动化,102063222
自动化,103063118
电气工程及其自动化,103063118
自动化,103063118
机器人工程,105062101
机器人工程,105062102
自动化,105062180
自动化,105062180
未来精工技术,105062180
自动化,105063182
自动化,105063182
未来精工技术,105063182
自动化,105063184
未来精工技术,105063184
智能制造与智能车辆精英班,100070006
工程力学,100070006
智能制造与智能车辆精英班,100070006
智能制造与智能车辆,100070006
智能无人系统技术,100070006
机械工程-德语,100070006
智能制造与智能车辆精英班,100070006
信息科学技术,100070006
德语-车辆工程,100070006
生物技术-人工智能,100070006
生物技术-人工智能,100070006
生物技术-生物科学,100070006
信息科学技术,100070006
人工智能-工商管理,100070006
信息科学技术,100070006
信息科学技术,100070006
医工融合实验班,100070006
材料类,100070010
材料类,100070010
全球治理班,100070010
材料科学与工程,100070010
物质科学与新材料班,100070010
集成电路与电子类,100070010
国际经济与贸易,100070010
信息管理与信息系统-英语,100070010
金融科技,100070010
会计学,100070010
信息管理与信息系统-英语,100070010
会计学,100070010
国际经济与贸易,100070010
国际经济与贸易,100070010
经济管理试验班,100070010
社会科学试验班,100070010
经济管理试验班,100070010
社会科学试验班,100070010
社会科学试验班,100070010
数学与统计学类,100070017
数学与统计学类,100070017
数学与应用数学,100070017
数学与应用数学,100070017
数学与应用数学,100070017
法学-人工智能,100070023
全球治理班,100070025
社会科学试验班,100070025
金融科技,100070025
社会科学试验班,100070025
社会科学试验班,100070025
体育教育,100070025
法学-人工智能,100071007
计算机科学与技术,100071011
计算机科学与技术,100071011
计算机科学与技术,100071011
计算机科学拔尖班,100071011
计算机科学与技术,100071011
计算机科学与技术,100071011
数据科学与大数据技术,100071011
数据科学与大数据技术,100071011
法学-人工智能,100071011
人工智能,100071011
生物技术-人工智能,100071011
人工智能,100071011
人工智能-工商管理,100071011
计算机科学与技术,100071011
数据科学与大数据技术,100071011
计算机科学与技术,100071011
计算机科学与技术,100072103
计算机科学拔尖班,100072103
计算机科学与技术,100072103
计算机科学与技术,100072103
计算机科学与技术,100072103
计算机科学与技术,100072103
物联网工程,100072103
数据科学与大数据技术,100072103
数据科学与大数据技术,100072103
数据科学与大数据技术,100072103
计算机科学与技术,100072103
计算机科学与技术,100072107
计算机科学拔尖班,100072107
计算机科学与技术,100072107
计算机科学与技术,100072107
数据科学与大数据技术,100072107
数据科学与大数据技术,100072107
计算机科学与技术,100072107
人工智能,100072107
人工智能,100072107
计算机科学与技术,100072107
法学-人工智能,100072107
生物技术-人工智能,100072107
生物技术-人工智能,100072107
数据科学与大数据技术,100072107
计算机科学与技术,100072107
物联网工程,100072203
物联网工程,100072207
物联网工程,100072208
计算机科学与技术,100074105
物联网工程,100074105
计算机科学与技术,100074105
计算机科学与技术,100074105
数据科学与大数据技术,100074105
数据科学与大数据技术,100074105
计算机科学拔尖班,100074105
软件工程,100074105
计算机科学与技术,100074105
数据科学与大数据技术,100074105
软件工程,100074105
计算机科学与技术,100074205
物联网工程,100074205
计算机科学与技术,100074205
计算机科学与技术,100074205
数据科学与大数据技术,100074205
数据科学与大数据技术,100074205
计算机科学拔尖班,100074205
计算机科学与技术,100074205
数据科学与大数据技术,100074205
机械工程,100074302
机械工程,100074302
自动化,100074302
国际经济与贸易,100074302
数据科学与大数据技术,100074302
国际经济与贸易,100074302
计算机科学与技术,100074302
计算机科学与技术,100074302
物联网工程,100074302
计算机科学与技术,100074302
计算机科学与技术,100074302
物联网工程,100074302
计算机科学与技术,100074302
计算机科学与技术,100074302
人工智能,100074305
未来精工技术,100074305
人工智能,100074305
人工智能,100074306
未来精工技术,100074306
人工智能,100074306
人工智能,100074307
未来精工技术,100074307
法学-人工智能,100074307
人工智能-工商管理,100074307
人工智能,100074307
生物技术-人工智能,100074307
生物技术-人工智能,100074307
人工智能,100074307
人工智能-工商管理,100074307
人工智能,100074308
未来精工技术,100074308
人工智能-工商管理,100074308
人工智能,100074308
生物技术-人工智能,100074308
生物技术-人工智能,100074308
人工智能,100074308
人工智能-工商管理,100074308
人工智能,100074309
人工智能,100074309
航空宇航与智能飞行器技术,100074309
人工智能-工商管理,100074310
人工智能,100074310
生物技术-人工智能,100074310
未来精工技术,100074310
生物技术-人工智能,100074310
人工智能,100074310
人工智能-工商管理,100074310
生物技术-生物科学,100074310
人工智能,100074315
未来精工技术,100074315
人工智能,100074315
生物技术-生物科学,100074315
人工智能,100074316
生物技术-人工智能,100074316
人工智能,100074316
人工智能-工商管理,100074316
人工智能,100074317
生物技术-人工智能,100074317
未来精工技术,100074317
人工智能,100074317
人工智能-工商管理,100074317
生物技术-生物科学,100074317
计算机科学与技术,100074320
计算机科学与技术,100074320
计算机科学拔尖班,100074320
未来精工技术,100074320
计算机科学与技术,100074320
计算机科学与技术,100074320
数据科学与大数据技术,100074320
数据科学与大数据技术,100074320
人工智能,100074320
人工智能,100074320
计算机科学与技术,100074320
计算机科学与技术,100074320
软件工程,100074320
软件工程,100074320
软件工程,100074320
数据科学与大数据技术,100074320
计算机科学与技术,100074320
法学-人工智能,100074328
人工智能,100074328
生物技术-人工智能,100074328
人工智能,100074328
人工智能-工商管理,100074328
法学-人工智能,100074330
人工智能,100074330
生物技术-人工智能,100074330
人工智能,100074330
人工智能-工商管理,100074330
计算机科学与技术,100074332
物联网工程,100074332
计算机科学与技术,100074332
法学-人工智能,100074332
数据科学与大数据技术,100074332
数据科学与大数据技术,100074332
人工智能,100074332
计算机科学拔尖班,100074332
生物技术-人工智能,100074332
软件工程,100074332
人工智能,100074332
人工智能-工商管理,100074332
计算机科学与技术,100074332
数据科学与大数据技术,100074332
软件工程,100074332
法学-人工智能,100074343
法学-人工智能,100074344
计算机科学与技术,100074403
物联网工程,100074403
计算机科学与技术,100074403
计算机科学与技术,100074403
数据科学与大数据技术,100074403
数据科学与大数据技术,100074403
计算机科学拔尖班,100074403
计算机科学与技术,100074403
数据科学与大数据技术,100074403
计算机科学与技术,100074407
物联网工程,100074407
计算机科学与技术,100074407
法学-人工智能,100074407
数据科学与大数据技术,100074407
数据科学与大数据技术,100074407
人工智能,100074407
计算机科学拔尖班,100074407
生物技术-人工智能,100074407
软件工程,100074407
人工智能,100074407
人工智能-工商管理,100074407
计算机科学与技术,100074407
数据科学与大数据技术,100074407
软件工程,100074407
计算机科学与技术,100074408
物联网工程,100074408
计算机科学与技术,100074408
数据科学与大数据技术,100074408
数据科学与大数据技术,100074408
计算机科学拔尖班,100074408
计算机科学与技术,100074408
数据科学与大数据技术,100074408
计算机科学与技术,100074701
物联网工程,100074701
计算机科学与技术,100074701
数据科学与大数据技术,100074701
数据科学与大数据技术,100074701
计算机科学拔尖班,100074701
计算机科学与技术,100074701
数据科学与大数据技术,100074701
计算机科学与技术,100074702
物联网工程,100074702
计算机科学与技术,100074702
法学-人工智能,100074702
数据科学与大数据技术,100074702
数据科学与大数据技术,100074702
人工智能,100074702
计算机科学拔尖班,100074702
生物技术-人工智能,100074702
生物技术-人工智能,100074702
软件工程,100074702
人工智能,100074702
计算机科学与技术,100074702
数据科学与大数据技术,100074702
软件工程,100074702
计算机科学与技术,100074803
物联网工程,100074803
计算机科学与技术,100074803
计算机科学与技术,100074803
数据科学与大数据技术,100074803
数据科学与大数据技术,100074803
计算机科学拔尖班,100074803
计算机科学与技术,100074803
数据科学与大数据技术,100074803
物联网工程,100076201
计算机科学与技术,100076201
计算机科学拔尖班,100076201
计算机科学与技术,100076201
计算机科学与技术,100076201
计算机科学与技术,100076201
计算机科学与技术,100076201
计算机科学与技术,100076204
计算机科学与技术,100076204
计算机科学拔尖班,100076204
计算机科学与技术,100076204
计算机科学与技术,100076204
计算机科学与技术,100076204
计算机科学与技术,100076210
物联网工程,100076210
计算机科学与技术,100076210
数据科学与大数据技术,100076210
数据科学与大数据技术,100076210
计算机科学拔尖班,100076210
计算机科学与技术,100076210
数据科学与大数据技术,100076210
计算机科学与技术,100076211
计算机科学与技术,100076211
计算机科学拔尖班,100076211
软件工程,100076211
计算机科学与技术,100076211
软件工程,100076211
法学-人工智能,100076211
数据科学与大数据技术,100076211
数据科学与大数据技术,100076211
人工智能,100076211
生物技术-人工智能,100076211
生物技术-人工智能,100076211
人工智能,100076211
数据科学与大数据技术,100076211
计算机科学与技术,100076213
计算机科学与技术,100076213
计算机科学与技术,100076213
数据科学与大数据技术,100076213
数据科学与大数据技术,100076213
计算机科学拔尖班,100076213
